year,id_road_section,node_end,node_start,traffic_volume
2019,25405659,276878000,277106107,804.7380952380952
2019,25426539,277106019,277106128,1036.3333333333333
2019,25829807,277106139,277106135,545.9155555555556
2019,25829807,277106107,277106136,545.9155555555556
2019,25829807,277106136,277106139,545.9155555555556
2019,25426486,277106234,277106151,14286.392588289295
2019,25426486,277106165,277106163,9792.121198411502
2019,25426486,277106171,277106165,8999.203874398936
2019,25426486,255380468,277106167,2517.5560427878545
2019,74080730,277106262,277106167,10506.20606660292
2019,25426486,277106151,277106171,12912.873329022279
2019,25828912,281730460,277106218,1683.3371757925072
2019,578627823,255380467,277106231,6272.200573065902
2019,25426516,277106267,277106233,4330.098265895954
2019,25426486,277106167,277106234,10123.826240067438
2019,25426516,277106233,277106234,4330.098265895954
2019,25426512,277106253,277106252,512.005076142132
2019,25426512,277106255,277106253,512.005076142132
2019,25426512,277106256,277106255,512.005076142132
2019,74080734,281737234,277106256,11386.253724381864
2019,192598964,1801429079,277106258,1499.7942279282229
2019,25426514,265344646,277106260,4700.126074498567
2019,25426512,277106261,277106260,520.6938775510204
2019,25426512,277106252,277106261,1032.6989536931524
2019,74080730,255380580,277106262,7409.644909208547
2019,25426510,277106264,277106263,444.95744680851055
2019,578627823,1945691515,277106263,4015.025787965616
2019,25426510,277106266,277106264,444.95744680851055
2019,25426510,277106258,277106266,444.95744680851055
2019,25426516,277106268,277106267,4330.098265895954
2019,25426516,364069834,277106268,4330.098265895954
2019,25426516,277106272,277106269,4330.098265895954
2019,25426516,277106262,277106272,4330.098265895954
2019,25829812,277106277,277106273,2136.227182539683
2019,23583107,1945691513,277106274,4376.057306590258
2019,25829812,277106309,277106275,1706.0
2019,25829812,277106275,277106277,1706.0
2019,25829812,277106273,277106279,663.1160714285714
2019,578629169,255380583,277106281,9170.472779369627
2019,578627824,277106025,277106286,2405.5676786235526
2019,190640009,277106098,277106287,6647.454971013527
2019,25426505,277106287,277106288,1703.3993288590605
2019,25426505,277106288,277106289,1703.3993288590605
2019,25426505,277106289,277106291,1703.3993288590605
2019,25426505,364069823,277106292,1703.3993288590605
2019,25426505,277106292,277106293,1703.3993288590605
2019,25426505,277106293,277106294,1703.3993288590605
2019,25426490,265344645,277106296,10525.5763923196
2019,25829812,277105969,277106307,1577.145933014354
2019,25829812,277106307,277106309,3895.004907373328
2019,25426494,277106001,277106338,633.5936599423632
2019,25442340,1945691386,277278864,1284.4789567501641
2019,388835676,277278867,277278866,1222.250755287009
2019,388835676,277278869,277278867,1881.226269748009
2019,25442332,277278871,277278868,729.9133333333333
2019,388835676,3920169045,277278869,1200.2805970149252
2019,25442328,277278898,277278870,653.8461538461538
2019,25442332,1595311309,277278870,637.9127516778523
2019,25442332,277278870,277278871,729.9133333333333
2019,25442335,277278882,277278881,350.7049180327869
2019,25442339,277278895,277278881,410.5217391304348
2019,25442335,1945691374,277278882,54.674825174825166
2019,25442335,277278885,277278883,802.2651098901098
2019,25442335,364069285,277278885,802.2651098901098
2019,388835673,2060572431,277278886,1202.7385235732008
2019,388835670,277278883,277278887,422.1792114695341
2019,26524141,277278891,277278888,804.6103896103896
2019,25442333,277278894,277278890,32.04580152671756
2019,26524141,364069287,277278891,804.6103896103896
2019,25442339,5485392422,277278892,410.5217391304348
2019,25442339,277278867,277278893,410.5217391304348
2019,25442339,5485392425,277278895,410.5217391304348
2019,25442328,1595311313,277278896,653.8461538461538
2019,25442328,1595311317,277278898,653.8461538461538
2019,25442328,1595311315,277278899,653.8461538461538
2019,185096680,2060572406,277278900,790.6750023953243
2019,25442347,2151924728,277278901,282.1989247311828
2019,25442347,2151924723,277278906,282.1989247311828
2019,25442347,277278906,277278907,282.1989247311828
2019,185096674,277278944,277278907,1570.5095485909442
2019,185096674,1786899245,277278908,1623.4785955281066
2019,32701913,277278919,277278909,2264.385135135135
2019,25846533,281916829,277278909,2705.3752712696105
2019,185096674,277278934,277278912,1719.615526928097
2019,185096674,277278908,277278913,1623.4785955281066
2019,194192318,290717901,277278915,10890.885538960145
2019,26524144,290717905,277278915,980.895238095238
2019,32701913,255381175,277278919,1.5
2019,32701912,367968429,277278919,2178.9932432432433
2019,185096674,277278922,277278920,1623.4785955281066
2019,185096674,1786899244,277278922,1623.4785955281066
2019,185096674,2157633883,277278923,1623.4785955281066
2019,185096674,277278913,277278925,1623.4785955281066
2019,25740801,280712177,277278927,145.53571428571428
2019,185096674,280712180,277278927,3353.1733929039015
2019,185096674,277278929,277278928,1623.4785955281066
2019,185096674,277278931,277278929,1623.4785955281066
2019,185096674,277278920,277278931,1623.4785955281066
2019,185096674,277278943,277278932,1719.615526928097
2019,185096674,277278936,277278934,1719.615526928097
2019,185096674,277278932,277278935,1719.615526928097
2019,185096674,277278935,277278936,1719.615526928097
2019,185096674,283056134,277278938,1707.2569093695024
2019,185096674,277278938,277278940,1707.2569093695024
2019,185096674,2151911880,277278941,1707.2569093695024
2019,185096674,2151911878,277278943,1707.2569093695024
2019,185096674,277278912,277278944,1570.5095485909442
2019,32721932,4740414429,277278945,1796.9637875403328
2019,27009812,296057167,277278947,1749.4709633649932
2019,32721932,4740479469,277278947,1937.522264255282
2019,27009822,296057268,277278949,2409.444844517185
2019,32721932,3140544657,277278949,2486.6385647122124
2019,33440556,1759408957,277278957,4862.769160354608
2019,25322199,277291147,277291146,1159.5806451612902
2019,25322199,277498572,277291147,1610.766495939461
2019,578626628,5543160643,277498570,2755.225404948822
2019,25322199,275875442,277498572,746.5363372093024
2019,25405645,275875417,277498582,533.5727134357271
2019,27298199,275875413,277498589,590.3232026143792
2019,25466510,277499439,277499440,1271.7142857142856
2019,25466511,277499465,277499440,395.86996904024767
2019,25466509,277499438,277499453,5380.666666666666
2019,25466511,277499453,277499465,364.05
2019,25466512,277499468,277499465,591.4
2019,25466512,277499467,277499466,2297.0
2019,25466512,277499466,277499468,2297.0
2019,25466513,277499469,277499468,927.2
2019,578625871,1945691422,277724228,2886.2032577371256
2019,184119505,277724250,277724245,3363.0048718859152
2019,184119505,255380378,277724250,6716.912818014418
2019,25487244,277724255,277724252,2488.0
2019,578629169,255380625,277724257,8626.44881083378
2019,578629169,277724257,277724261,8167.885386819485
2019,578629169,291598161,277724265,8192.756446991403
2019,25487271,277724270,277724268,1275.423076923077
2019,25487276,277724288,277724268,586.6666666666666
2019,25487294,277724272,277724270,1857.0
2019,25487262,277724292,277724270,1272.0
2019,25487294,1362703136,277724272,1857.0
2019,578629169,277724265,277724277,8630.46418338109
2019,25487266,277724268,277724279,1174.1988636363635
2019,25487274,277724281,277724279,766.0643631436313
2019,25487296,277724283,277724281,2143.333333333333
2019,25487295,277724294,277724281,972.23
2019,25487277,277724281,277724290,1025.6
2019,25487295,277724270,277724294,603.2427536231883
2019,25487263,277724298,277724296,672.0
2019,578629169,277724277,277724314,8948.137535816619
2019,25487266,2141048476,277724316,997.8571428571429
2019,184119505,277724497,277724483,3898.597073388873
2019,25487290,277724482,277724486,78.65079365079366
2019,184119505,290898257,277724497,3217.704423870017
2019,184119505,255380374,277724506,2692.625358166189
2019,25487285,277724510,277724507,539.8585147247118
2019,25487285,277724534,277724508,617.9724957555179
2019,25487285,277724512,277724509,604.1317293510324
2019,25487261,277724528,277724509,386.13333333333327
2019,25487285,255380414,277724510,1040.8948434627741
2019,25487249,277724521,277724510,2066.8
2019,25487238,277724522,277724511,929.5280764635604
2019,25487285,277724511,277724512,574.7151524119562
2019,25487256,277724529,277724512,496.075
2019,184119505,290898235,277724515,2977.6166521323867
2019,26540567,290898253,277724516,1260.2555555555557
2019,25487282,277724520,277724518,802.8974358974358
2019,25487302,277724507,277724519,944.5
2019,25487282,277724519,277724520,1392.5
2019,25487284,277724534,277724520,2100.0
2019,25487247,277724537,277724521,2474.75
2019,25487238,277724523,277724522,3696.7777777777774
2019,25487238,277724524,277724523,3696.7777777777774
2019,25487238,277724527,277724524,721.3333333333333
2019,25487236,277724548,277724528,577.7714285714285
2019,25487236,4398780035,277724529,712.7954545454545
2019,25487258,277724531,277724530,48.88
2019,25487236,277724550,277724530,701.6203007518798
2019,25487285,277724532,277724531,213.37156511350057
2019,25487285,277724533,277724532,114.2207792207792
2019,25487240,277724550,277724532,59.15384615384615
2019,25487285,277724538,277724534,640.6784969476358
2019,25487245,277724536,277724535,1999.75
2019,25487243,277724538,277724535,1213.478448275862
2019,25487303,277724508,277724536,196.85714285714283
2019,25487243,277724535,277724537,1475.0833333333333
2019,25487236,277724529,277724548,1354.9480519480517
2019,25487242,277724533,277724549,330.71428571428567
2019,25487236,277724549,277724550,1886.4285714285713
2019,25487299,277724558,277724556,907.6
2019,25487298,295023727,277724556,770.273596176822
2019,25487233,277724562,277724557,2134.4
2019,25487299,277724555,277724558,907.6
2019,25487297,277724571,277724560,948.6666666666665
2019,25487232,277724559,277724561,655.59375
2019,25487298,277724556,277724562,816.0357142857142
2019,184119505,255380373,277724564,2433.021269423939
2019,25487232,277105986,277724564,528.2726089785295
2019,25487233,277724557,277724569,2134.4
2019,25487232,277724561,277724570,490.64975450081823
2019,25487297,1785813502,277724571,948.6666666666665
2019,25487285,1362591201,278555723,635.4908186341022
2019,25487282,277724518,278555724,802.8974358974358
2019,25487290,290199970,278555728,884.675
2019,25487291,277724488,278555729,70.0
2019,25487244,277724252,278555730,2488.0
2019,25487239,277724248,278555731,966.5714285714284
2019,25487248,277724259,278555732,3763.3333333333326
2019,25487273,277724263,278555733,4696.666666666666
2019,25487271,277724268,278555734,705.7188328912467
2019,25487274,277724279,278555735,1025.4085914985592
2019,25442335,364069278,280704758,91.71453962703963
2019,25739777,280704766,280704760,1105.467741935484
2019,195595016,2060178528,280704760,696.8029175831285
2019,195595016,280704760,280704761,697.6813240108313
2019,184119512,3920171062,280704763,3.5397489539748954
2019,25739771,3920171059,280704765,685.7941176470588
2019,25739777,2060178547,280704766,1105.467741935484
2019,25739777,2060178565,280704767,1105.467741935484
2019,25739777,5485392426,280704768,1404.8839285714284
2019,23583069,280736965,280704772,1036.484949832776
2019,23583069,280704772,280704773,1153.0
2019,195631252,255380168,280704779,1475.8
2019,25739772,255380169,280704784,1083.25
2019,163087632,506159382,280704785,111.2803738317757
2019,195631252,1748618760,280704786,1410.474358974359
2019,25739775,255380170,280704787,736.5333333333334
2019,25739780,280704793,280704787,340.43345373714925
2019,25739781,280704791,280704793,2166.6666666666665
2019,25739780,280704807,280704795,1223.1013071895425
2019,25739780,280704795,280704797,1223.1013071895425
2019,25739780,255380135,280704807,1223.1013071895425
2019,25740800,4740479448,280704812,637.5914376321352
2019,25828913,1334432621,280712165,2869.3705159082265
2019,25740800,5225320440,280712167,579.0577229299363
2019,25901181,5225320437,280712168,346.62417582417584
2019,25901181,5225320435,280712169,346.62417582417584
2019,25901181,280712169,280712170,346.62417582417584
2019,25901181,5225320434,280712171,346.62417582417584
2019,25901181,5225320432,280712172,346.62417582417584
2019,25901181,280712172,280712173,346.62417582417584
2019,25901181,280712173,280712174,346.62417582417584
2019,25901181,280712174,280712175,346.62417582417584
2019,25901181,280712175,280712176,346.62417582417584
2019,25740801,280712176,280712177,145.53571428571428
2019,185096674,277278928,280712180,1623.4785955281066
2019,25947163,280712183,280712182,265.05277777777775
2019,25947163,280712184,280712183,265.05277777777775
2019,25947163,280712185,280712184,265.05277777777775
2019,25947163,280712186,280712185,265.05277777777775
2019,25947163,280712187,280712186,265.05277777777775
2019,25740805,280712188,280712187,310.60416666666663
2019,32719565,280712188,280712189,75.88372093023254
2019,32719565,280712189,280712190,75.88372093023254
2019,32719565,280712190,280712191,75.88372093023254
2019,32719565,280712191,280712192,75.88372093023254
2019,32719565,280712192,280712193,75.88372093023254
2019,32719565,280712193,280712194,75.88372093023254
2019,32719565,280712194,280712195,75.88372093023254
2019,32719565,280712195,280712196,75.88372093023254
2019,32719565,280712196,280712197,75.88372093023254
2019,23583069,2060178412,280736965,596.4131944444445
2019,185096685,280704777,280736969,1105.3333333333333
2019,25739785,280704761,280736971,1921.9835164835163
2019,25740800,280712165,280943756,952.0296257796258
2019,25740800,280943835,280943757,352.80271002710026
2019,25740800,280943756,280943835,685.0429872495446
2019,195192168,280980147,280980146,368.8624338624338
2019,390253341,3869529384,280980146,55.89830508474576
2019,195192168,2057209231,280980147,368.8624338624338
2019,195192168,280980149,280980148,368.8624338624338
2019,25763382,2057209225,280980149,53.34567901234568
2019,25763382,2151932342,280980152,53.34567901234568
2019,25763379,5489478859,280980155,487.1367521367521
2019,25763379,280980157,280980156,487.1367521367521
2019,25763379,5489478860,280980157,487.1367521367521
2019,25763379,280980159,280980158,487.1367521367521
2019,25763379,280980160,280980159,487.1367521367521
2019,25763381,280980143,280980162,1000.921123231132
2019,25901175,280980164,280980163,59.643678160919535
2019,25901175,280980165,280980164,59.643678160919535
2019,25901175,280980166,280980165,59.643678160919535
2019,25763380,280980175,280980174,640.9444444444445
2019,25763380,280980179,280980175,624.2021276595744
2019,25901176,2056668578,280980186,421.66666666666663
2019,25901176,280980193,280980191,2.88
2019,184119513,2056668577,280980193,2921.865636931621
2019,25763378,2056668580,280980196,1213.8684593023256
2019,25763378,280980184,280980198,684.6161234991423
2019,26526810,290745843,280980198,821.1526315789474
2019,195192170,280980225,280980209,501.6755537325677
2019,195192170,280980227,280980225,570.514751552795
2019,390269186,281267753,280980227,453.18888888888887
2019,184119513,255380346,280980281,2511.7943899491765
2019,184119513,280980154,280980310,3102.4287591117136
2019,150204142,255380349,280980313,1518.1251808167353
2019,150204142,280980313,280980314,1121.888717978711
2019,150204142,255380352,280980315,3702.0968862442196
2019,150205103,280980341,280980316,1450.0936974387726
2019,150205103,290199968,280980317,1591.1371626113546
2019,25763400,280980321,280980320,396.1570247933884
2019,25763400,280980323,280980321,396.1570247933884
2019,200718697,280980325,280980323,809.7373271889402
2019,195247856,280980410,280980325,764.5096618357488
2019,389654771,280980325,280980327,1023.0272108843537
2019,25763406,280980332,280980327,93.10042211055276
2019,25763406,280980316,280980332,1800.053734942535
2019,25763403,3928232537,280980334,35.54716981132076
2019,25763403,280980338,280980337,35.54716981132076
2019,150205103,255380353,280980341,1488.1418094146209
2019,150205103,290199954,280980344,1773.1809056895884
2019,25763405,280980348,280980345,380.3217391304348
2019,25763405,3928232538,280980348,380.3217391304348
2019,389654764,280980351,280980349,1073.971551864517
2019,200718698,3928232539,280980350,357.2290502793296
2019,389654764,280980354,280980351,1073.971551864517
2019,25763401,280980355,280980353,3492.4663448645747
2019,389654764,280980353,280980354,1073.971551864517
2019,25763401,280980356,280980355,3492.4663448645747
2019,25763401,3928232540,280980356,3492.4663448645747
2019,25763407,280980360,280980359,465.625
2019,25763407,280980362,280980360,465.625
2019,25763409,2056634517,280980362,6.952380952380952
2019,25763410,2056634519,280980362,156.72727272727272
2019,25763409,280980366,280980364,6.952380952380952
2019,25763410,2056634518,280980369,156.72727272727272
2019,25763410,280980373,280980371,156.72727272727272
2019,25763410,2056634513,280980373,156.72727272727272
2019,195187267,280980377,280980375,49.09803921568627
2019,25763411,280980379,280980377,91.7
2019,25763413,281486362,280980381,530.9560439560439
2019,195187268,281486364,280980381,452.3102204145893
2019,196490880,281267886,280980383,318.3647058823529
2019,25763413,2057209205,280980386,316.71815718157177
2019,195187269,2057209234,280980388,703.5339366515838
2019,195187269,386844115,280980390,610.7909207161126
2019,195247856,386844119,280980410,758.0939958786062
2019,390269186,3934134423,281267753,453.18888888888887
2019,25788199,281267784,281267755,166.4262295081967
2019,390253345,1265211205,281267759,272.33076923076925
2019,25788198,281267783,281267765,268.235294117647
2019,25788186,1265211199,281267767,381.5467625899281
2019,389654770,1265211198,281267770,77.56462585034012
2019,389654770,1265211180,281267771,89.8169014084507
2019,25813952,3928232535,281267772,597.6086956521739
2019,25788209,281267875,281267775,256.81865284974094
2019,389654765,2057209201,281267775,399.1929149018098
2019,389682505,281267882,281267776,133.65432098765433
2019,26479427,281267755,281267782,1369.8070500927643
2019,25788198,281267785,281267782,103.6
2019,25788198,281267782,281267783,268.235294117647
2019,25788199,2057209245,281267784,166.4262295081967
2019,25788198,280980227,281267785,103.6
2019,195247839,281267767,281267788,489.21621621621614
2019,25813951,281267824,281267789,584.099099099099
2019,25788195,281267791,281267790,670.5
2019,26479426,281267799,281267792,1376.0
2019,25813953,281267835,281267793,141.22222222222223
2019,25788190,281267789,281267794,2126.285714285714
2019,25788196,281267791,281267795,1148.0
2019,25788197,290199952,281267797,2828.6666666666665
2019,25901176,280980191,281267803,2.88
2019,25813951,281267782,281267824,584.099099099099
2019,25788195,281267789,281267833,1020.6857142857143
2019,435869485,280980395,281267835,131.70212765957447
2019,25788196,281267792,281267838,1099.35
2019,25788190,281267797,281267840,1574.988095238095
2019,435869482,281267776,281267844,382.71083333333326
2019,25788196,281267793,281267845,110.55813953488372
2019,25788190,281267788,281267847,1164.7727272727273
2019,26549440,290996182,281267872,1792.6912280701754
2019,390253339,5632280096,281267873,286.7395833333333
2019,589884616,281267775,281267874,275.4114583333333
2019,25788209,281267876,281267875,253.51020408163265
2019,25806656,2057209198,281267875,159.44285714285715
2019,389654766,2057209193,281267876,348.92876344086017
2019,25788209,3934134420,281267876,190.2010050251256
2019,25788209,281267878,281267877,244.94247787610615
2019,26479424,2057209189,281267878,596.6324889867842
2019,25788209,3934134418,281267878,118.86602870813395
2019,25806669,2057209187,281267879,354.1703296703297
2019,25788209,2068196746,281267879,98.02790697674418
2019,389682505,3934287004,281267882,77.3452380952381
2019,389682504,281267776,281267883,126.43708609271523
2019,389682504,3928232533,281267886,189.85333333333332
2019,196490880,280980383,281267887,175.1275720164609
2019,196490880,3934134419,281267888,334.57971014492756
2019,25813954,280980383,281267891,415.05396551724135
2019,25763413,281486352,281486322,484.33190883190883
2019,195187269,280980388,281486348,703.5339366515838
2019,25763413,281486348,281486352,409.99788583509513
2019,25763413,281486322,281486353,390.19
2019,25763413,281486353,281486356,1102.6451351351352
2019,25763413,281486356,281486357,402.70884353741496
2019,25763413,281486357,281486360,209.07258064516128
2019,25763413,2057209204,281486362,316.71815718157177
2019,195187268,281267891,281486364,413.9157701303041
2019,389654768,3928232532,281486426,137.57894736842104
2019,517769921,4919078365,281486434,235.36363636363637
2019,389654769,281486446,281486436,473.3257918552036
2019,25806661,281486453,281486436,684.6666666666666
2019,25806656,281267883,281486437,2864.0
2019,556029639,281486441,281486439,1759.0
2019,25806659,281486447,281486439,629.3858695652174
2019,25806658,281267886,281486443,500.0
2019,26479425,281486447,281486446,623.7631882941856
2019,26479425,2057209185,281486447,714.145
2019,25806660,2057209196,281486449,763.2
2019,25806661,281486436,281486452,495.0
2019,25806662,281486439,281486454,237.6
2019,25806663,281267887,281486455,298.0
2019,26479424,3561069355,281486458,3626.0676311199704
2019,25806664,281486460,281486459,2054.0
2019,25806665,281486462,281486461,1380.0
2019,26479424,281486460,281486462,480.585021485574
2019,25806666,281486457,281486463,153.5
2019,25806668,281486465,281486464,512.4
2019,26479424,281486457,281486465,577.9097298714923
2019,25806669,281267888,281486467,219.14285714285717
2019,25806670,281486470,281486469,897.6666666666665
2019,25806671,281486472,281486471,935.3333333333331
2019,26479424,281486458,281486473,543.4070424919587
2019,25806672,2138665328,281486473,562.670480549199
2019,26479424,281486462,281486477,611.8220973782771
2019,25806674,281486504,281486477,709.6111111111111
2019,26479424,281486465,281486485,591.377990430622
2019,25806675,281486494,281486485,227.76470588235296
2019,25806675,2057209186,281486494,227.76470588235296
2019,25806676,281486503,281486501,571.375
2019,25806676,281486501,281486502,1472.0
2019,195247840,281486475,281486503,181.2941176470588
2019,25806674,281486508,281486504,135.61111111111111
2019,195247840,281486503,281486507,171.52
2019,25806674,281486514,281486508,582.82
2019,25806678,281486510,281486509,448.9568965517241
2019,196490878,1945691345,281486509,654.8682299232206
2019,25806678,1945691341,281486510,650.9888888888889
2019,25806679,281486513,281486512,577.0
2019,195247840,281486507,281486513,47.42105263157895
2019,25806674,281486479,281486514,801.7073170731708
2019,25811235,281528749,281528747,562.0142045454545
2019,25806673,2057209181,281528747,5.064516129032258
2019,25811235,281528750,281528749,562.0142045454545
2019,25811235,281528753,281528750,562.0142045454545
2019,32721932,296057263,281528752,3707.737081873208
2019,25811235,281528760,281528753,642.3360323886639
2019,25811237,281528756,281528754,1026.6108597285067
2019,25811237,281528757,281528756,1026.6108597285067
2019,25811237,281528763,281528757,1026.6108597285067
2019,25811240,281528766,281528759,1631.3333333333333
2019,25811235,281528764,281528760,646.96875
2019,25811237,281528759,281528763,143.77272727272728
2019,25811235,281528752,281528764,339.37984261501214
2019,25811240,281528759,281528764,372.9141414141414
2019,150205104,3934168114,281528768,1612.8794917540577
2019,578570223,276877969,281730440,494.77640864792204
2019,25405659,276592065,281730441,581.9761066398389
2019,482654624,277278912,281730444,465.0769230769231
2019,25828910,281730456,281730455,1218.2877906976744
2019,190640008,1334399565,281730458,10218.949662902409
2019,190640008,281730458,281730459,2704.0659025787963
2019,74080734,281782040,281737232,6419.966345608628
2019,74080734,281737235,281737234,4672.890859420883
2019,74080734,281737233,281737236,4522.75419111293
2019,25426490,277106296,281737237,6090.216351430635
2019,27108896,297441354,281737241,310.54890788224117
2019,25838087,1308793221,281737241,44.43956043956044
2019,25829818,281737254,281737253,915.8333333333331
2019,25838088,281737241,281737257,360.66071428571433
2019,37417116,437365703,281737258,4680.562010368187
2019,25829820,1944444193,281737259,1015.9191616766468
2019,388046203,437365706,281737261,1006.5836318051577
2019,25829825,1944444112,281737262,1760.6173913043478
2019,25829822,332193452,281737264,1922.3480825958704
2019,25829820,281737275,281737274,977.7138554216867
2019,25829820,281737276,281737275,977.7138554216867
2019,27152250,281737279,281737277,696.5044247787611
2019,27152250,281737277,281737278,696.5044247787611
2019,27152250,1944444196,281737279,697.6065088757397
2019,25829822,281781997,281737281,2024.3776461912194
2019,25829823,332193454,281737282,2427.5736719904316
2019,25829824,1944444107,281737283,65.41040462427746
2019,25829824,281737283,281737284,62.71965317919075
2019,25829824,3918089189,281737285,113.8181818181818
2019,25829825,281781931,281737287,1740.695652173913
2019,388698689,281781886,281737288,894.3099415204679
2019,436426960,292838924,281781794,4480.3670997595755
2019,184899619,1802489152,281781794,1272.6277936962751
2019,26540858,293209579,281781807,7924.246418338109
2019,26540858,250843401,281781808,8761.43553008596
2019,26702782,2046168697,281781809,954.6904761904761
2019,194106186,2428569356,281781809,5721.541547277937
2019,390239908,1076631984,281781810,298.67366372599895
2019,194192307,1076631986,281781811,4965.332378223495
2019,390239909,4692798117,281781814,239.06162464985994
2019,390239907,1076631980,281781816,5841.137951445539
2019,23583589,255385497,281781820,680.3577712609971
2019,25901180,1076631977,281781821,3180.140401146132
2019,26540857,2046168673,281781823,5160.381088825216
2019,26540857,2428569297,281781825,9867.902578796562
2019,25833639,290901306,281781826,9326.684813753582
2019,25833639,281781826,281781827,9326.684813753582
2019,25833639,281781827,281781832,9188.965616045847
2019,25833639,281781832,281781833,9188.965616045847
2019,25833639,293209561,281781835,8714.389684813752
2019,25833639,290898381,281781836,8455.776504297995
2019,26540857,1076631984,281781843,4773.2750716332375
2019,184899618,3365591611,281781846,8847.651146131804
2019,26549446,290996196,281781848,1157.4782608695652
2019,150203013,290996198,281781848,4356.961924883418
2019,150203013,2072520842,281781856,2456.231248094943
2019,150203013,281781869,281781864,2456.231248094943
2019,150203013,2141367136,281781869,2456.231248094943
2019,150203013,295688679,281781877,2196.839064574954
2019,23195147,3928293219,281781882,2379.273434117478
2019,23195147,1802489154,281781884,2397.4032327897244
2019,25829824,281737285,281781886,216.96785714285716
2019,25838058,281824667,281781886,1608.3333333333333
2019,388053895,991818107,281781886,1156.706692954674
2019,25833636,1306046944,281781887,876.0762352941176
2019,25833636,281781894,281781888,841.1407136707837
2019,25833636,281781893,281781889,979.954054683859
2019,25833636,281781888,281781890,841.1407136707837
2019,25833636,281781901,281781893,979.954054683859
2019,25833636,281824701,281781894,841.1407136707837
2019,25833636,281781896,281781895,979.954054683859
2019,25833636,281781889,281781896,979.954054683859
2019,195631245,281781898,281781897,527.8317757009346
2019,25833637,281781909,281781900,935.5473887814314
2019,32852636,281781910,281781900,847.1691842900302
2019,25901186,281781905,281781902,359.204081632653
2019,195631245,4611930544,281781903,531.76875
2019,25901188,4611930595,281781904,630.2059701492537
2019,25833637,3863040119,281781906,864.1687542253088
2019,25833637,281781912,281781909,935.5473887814314
2019,32852636,281916937,281781910,847.1691842900302
2019,25833637,1256651248,281781911,1037.435819749823
2019,25833637,281781911,281781912,791.7496128532713
2019,25838053,5651646707,281781912,382.19537706611567
2019,387992029,332392348,281781913,540.9653784219001
2019,184007224,4611930464,281781929,1104.951270878722
2019,184007224,4611930465,281781930,1104.951270878722
2019,25829825,281737288,281781931,913.9590643274851
2019,26479408,332193462,281781931,1143.5550722074859
2019,26479408,4611930467,281781932,1084.3224874742116
2019,25833651,281781901,281781933,167.23636363636365
2019,25829824,281737284,281781934,62.71965317919075
2019,25833650,281781931,281781934,111.30548750612445
2019,184007224,281781929,281781942,1104.951270878722
2019,184007224,4611930461,281781943,1104.951270878722
2019,184007224,4611930466,281781944,1104.951270878722
2019,25833636,281781954,281781956,875.876290974405
2019,25829823,281737282,281781994,1365.5283064613893
2019,25838083,281782007,281781995,364.5
2019,25829822,368506676,281781996,2024.3776461912194
2019,25829822,281781996,281781997,2024.3776461912194
2019,25838083,3927094581,281782007,364.5
2019,25833663,990228547,281782008,912.1111111111112
2019,25838085,3927064844,281782011,2136.622985002807
2019,25838086,281782013,281782012,37.869863013698634
2019,389539465,298117367,281782012,418.3822292815098
2019,25829823,3927064840,281782014,1365.5283064613893
2019,25829823,281781994,281782016,1365.5283064613893
2019,25833663,990228544,281782018,1067.5730277588684
2019,25833663,990228545,281782019,1067.5730277588684
2019,25833663,990228541,281782020,1294.765964673913
2019,389539465,281782024,281782022,301.2061369863014
2019,389539465,281782022,281782023,301.2061369863014
2019,389539464,298102699,281782024,272.58621080040757
2019,25838085,281917044,281782026,2764.710190664037
2019,25901195,281782028,281782027,1242.8166956577759
2019,289798791,297479867,281782029,2299.3825461910874
2019,192938886,297441374,281782030,896.7166365044122
2019,25426490,1308793137,281782031,10247.98458650331
2019,25838081,2933383864,281782032,3448.5277584550663
2019,25426490,265340310,281782034,2618.36882883773
2019,25838081,281782032,281782035,3448.5277584550663
2019,25838081,281782035,281782036,3448.5277584550663
2019,25838081,281782036,281782037,3448.5277584550663
2019,25838081,281782037,281782038,3448.5277584550663
2019,25838081,1723183679,281782039,183.64030612244895
2019,74080734,281782030,281782040,11150.719420017786
2019,27108901,297441371,281782040,1792.2988505747126
2019,289798814,2933383872,281782041,3008.676074875694
2019,25838079,281782043,281782042,521.2582417582418
2019,25838079,281782044,281782043,457.62893081761007
2019,25838079,281782045,281782044,457.62893081761007
2019,25838079,364070603,281782045,457.62893081761007
2019,25833668,281782049,281782048,378.8032786885246
2019,25833668,281782050,281782049,378.8032786885246
2019,25833668,281782052,281782050,378.8032786885246
2019,25833668,281782054,281782052,378.8032786885246
2019,25833668,281782057,281782054,378.8032786885246
2019,25901183,281782059,281782057,621.2916666666666
2019,25833674,281782083,281782057,139.04918032786884
2019,25901183,1306033046,281782059,621.2916666666666
2019,25901183,1306033068,281782062,621.2916666666666
2019,25901183,1306032914,281782065,621.2916666666666
2019,25901183,281782069,281782068,621.2916666666666
2019,25901184,281782070,281782069,452.9230769230769
2019,115654604,1306032928,281782071,204.90909090909088
2019,115654604,1306033015,281782072,204.90909090909088
2019,25833673,1306032972,281782079,428.8757763975155
2019,48851151,2071881646,281782079,549.8571428571429
2019,25833672,281782091,281782080,7.989361702127659
2019,25833674,281782080,281782081,10.44186046511628
2019,25833670,281782084,281782081,344.81544256120526
2019,25833674,1306032964,281782082,139.04918032786884
2019,25833674,281782082,281782083,139.04918032786884
