node_start,node_end,id_road_section,traffic_volume,year
3764472129,297929330,27154280,173.2140221402214022,2019
297929330,6330510015,27154280,715.0104529616724739,2019
297929330,6330510015,27154280,182.2097378277153558,2019
6330510015,297929331,27154280,715.0104529616724739,2019
6330510015,297929331,27154280,182.2097378277153558,2019
297929331,297929332,27154280,715.0104529616724739,2019
297929331,297929332,27154280,182.2097378277153558,2019
297929332,3764472132,27154280,715.0104529616724739,2019
297929332,3764472132,27154280,182.2097378277153558,2019
3764472132,297929334,27154280,695.8222996515679443,2019
297929334,3764472133,27154280,695.8222996515679443,2019
3764472133,297929328,27154280,695.8222996515679443,2019
332075096,298102635,27169490,439.8750000000000000,2019
332075096,298102635,27169490,205.8000000000000000,2019
332075095,298102660,27169495,456.7000000000000000,2019
332075095,298102660,27169495,89.9791666666666667,2019
298102660,298102663,27169495,132.1794871794871795,2019
298102660,298102663,27169495,337.7812500000000000,2019
298102663,298102651,27169495,448.5200000000000000,2019
298102663,298102651,27169495,206.8125000000000000,2019
298102651,298102664,27169495,40.0666666666666667,2019
298102651,298102664,27169495,115.9375000000000000,2019
298102664,298102652,27169495,248.0000000000000000,2019
298102664,298102652,27169495,52.4444444444444444,2019
332075087,298102688,27169506,47.6428571428571429,2019
332075087,298102688,27169506,350.0909090909090909,2019
298102688,298102689,27169506,796.0000000000000000,2019
298102688,298102689,27169506,335.7500000000000000,2019
298102689,298102690,27169506,796.0000000000000000,2019
298102689,298102690,27169506,335.7500000000000000,2019
298102690,298102691,27169506,335.7500000000000000,2019
298102690,298102691,27169506,796.0000000000000000,2019
1304699091,4786892912,27169510,58.4000000000000000,2019
1304699091,4786892912,27169510,217.9090909090909091,2019
4786892912,298102707,27169510,1.1500000000000000,2019
4786892912,298102707,27169510,329.7083333333333333,2019
4786892907,2071881727,27169510,252.9411764705882353,2019
4786892907,2071881727,27169510,317.2142857142857143,2019
298102708,298102709,27169511,1538.0000000000000000,2019
298102708,298102709,27169511,160.0000000000000000,2019
1304699180,4786893739,27169512,493.5283018867924528,2019
1304699180,4786893739,27169512,191.5405405405405405,2019
4786893739,298102712,27169512,510.1545454545454545,2019
4786893739,298102712,27169512,117.0789473684210526,2019
298102712,298102715,27169512,578.7719298245614035,2019
298102712,298102715,27169512,73.4523809523809524,2019
298102715,298102711,27169512,798.5000000000000000,2019
298102715,298102711,27169512,304.4444444444444444,2019
298102715,298102722,27169514,606.2105263157894737,2019
298102715,298102722,27169514,2.8545454545454545,2019
298102716,298102717,27169514,634.6076923076923077,2019
298102716,298102717,27169514,4.8433734939759036,2019
298102716,4786892871,27169515,292.9000000000000000,2019
298102716,4786892871,27169515,78.5555555555555556,2019
4786892871,298102718,27169515,70.5000000000000000,2019
4786892871,298102718,27169515,367.3076923076923077,2019
298102720,298102729,27169516,181.9833333333333333,2019
298102720,298102729,27169516,19.0941176470588235,2019
298102729,298102740,27169516,11.3314285714285714,2019
298102729,298102740,27169516,295.3380281690140845,2019
298102740,298102742,27169516,24.7368421052631579,2019
298102740,298102742,27169516,377.8620689655172414,2019
298102742,298102717,27169516,9.9104477611940299,2019
298102742,298102717,27169516,398.2600000000000000,2019
298102717,298104518,27169516,14.4340425531914894,2019
298102717,298104518,27169516,651.5343915343915344,2019
298104518,298104526,27169516,666.5803108808290155,2019
298104518,298104526,27169516,10.5352697095435685,2019
298104526,332193446,27169516,661.1200000000000000,2019
298104526,332193446,27169516,9.6530612244897959,2019
298102721,298102735,27169517,396.0000000000000000,2019
298102735,298102741,27169517,595.2857142857142857,2019
298102735,298102741,27169517,237.0714285714285714,2019
298102741,298102743,27169517,484.1250000000000000,2019
298102741,298102743,27169517,249.8125000000000000,2019
298102743,298102722,27169517,272.8666666666666667,2019
298102743,298102722,27169517,1045.0000000000000000,2019
298102729,298102735,27169518,719.4666666666666667,2019
298102729,298102735,27169518,546.3846153846153846,2019
298102740,298102741,27169519,256.7142857142857143,2019
298102740,298102741,27169519,1038.3333333333333333,2019
298102742,298102743,27169520,311.9000000000000000,2019
298102742,298102743,27169520,119.0769230769230769,2019
298104518,298104520,27169619,307.7000000000000000,2019
298104518,298104520,27169619,58.2380952380952381,2019
298104520,298104524,27169619,58.2380952380952381,2019
298104520,298104524,27169619,307.7000000000000000,2019
298104524,298104521,27169619,296.3333333333333333,2019
298104521,298104522,27169619,296.3333333333333333,2019
298104522,298104523,27169619,296.3333333333333333,2019
298104524,298104525,27169620,436.0000000000000000,2019
298104526,298104529,27169621,1064.5000000000000000,2019
298104529,298104528,27169621,1064.5000000000000000,2019
298104528,298104527,27169621,1064.5000000000000000,2019
298107099,298107100,27169837,402.4285714285714286,2019
298107099,298107100,27169837,1198.6666666666666667,2019
298107111,298107108,27169839,582.3870967741935484,2019
298107108,2060572582,27169839,582.3870967741935484,2019
2060572582,298107110,27169839,582.3870967741935484,2019
298107110,298107098,27169839,582.3870967741935484,2019
298107098,298107102,27169839,593.7792792792792793,2019
298107098,298107102,27169839,16.9687500000000000,2019
298107102,4621278776,27169839,593.7792792792792793,2019
298107102,4621278776,27169839,16.9687500000000000,2019
4621278776,282728920,27169839,16.9687500000000000,2019
282728920,298111495,27169839,597.7242524916943522,2019
282728920,298111495,27169839,277.0072463768115942,2019
299215760,298106252,27169839,177.1985018726591760,2019
298106252,298106253,27169839,177.1985018726591760,2019
298106253,3764472131,27169839,177.1985018726591760,2019
3764472131,297929328,27169839,177.1985018726591760,2019
3764498430,298111500,27170144,374.4907407407407407,2019
3764498430,298111500,27170144,112.3114754098360656,2019
298111500,3764498429,27170144,374.4907407407407407,2019
298111500,3764498429,27170144,112.3114754098360656,2019
298111502,298111501,27170144,167.7009345794392523,2019
298111502,298111501,27170144,284.1919191919191919,2019
298111501,3764498427,27170144,284.1919191919191919,2019
298111501,3764498427,27170144,167.7009345794392523,2019
3764498427,298111499,27170144,284.1919191919191919,2019
3764498427,298111499,27170144,167.7009345794392523,2019
298111499,298111498,27170144,167.7009345794392523,2019
298111499,298111498,27170144,284.1919191919191919,2019
298111498,298111503,27170144,281.1296296296296296,2019
298111498,298111503,27170144,127.7107438016528926,2019
298111503,298111553,27170144,65.1625615763546798,2019
298111503,298111553,27170144,534.4702380952380952,2019
298111553,298117390,27170144,536.5497076023391813,2019
298111553,298117390,27170144,9.7216981132075472,2019
298117390,298117395,27170144,598.4571428571428571,2019
298117390,298117395,27170144,8.6018099547511312,2019
298117395,1304699044,27170144,8.3883495145631068,2019
298117395,1304699044,27170144,538.3579545454545455,2019
1304699044,1304699022,27170144,538.3579545454545455,2019
1304699044,1304699022,27170144,8.3883495145631068,2019
298111503,298111577,27170145,606.2903225806451613,2019
298111503,298111577,27170145,65.4506172839506173,2019
298111577,298111576,27170145,48.4172185430463576,2019
298111577,298111576,27170145,500.5470085470085470,2019
298111576,298111575,27170145,485.8035714285714286,2019
298111576,298111575,27170145,13.9034482758620690,2019
298111575,298111574,27170145,508.8181818181818182,2019
298111575,298111574,27170145,12.2370370370370370,2019
298111574,3766237530,27170145,480.3714285714285714,2019
298111574,3766237530,27170145,28.5714285714285714,2019
3766237530,298111572,27170145,480.3714285714285714,2019
3766237530,298111572,27170145,28.5714285714285714,2019
298111572,298111506,27170145,46.0789473684210526,2019
298111572,298111506,27170145,454.6363636363636364,2019
298111506,298111551,27170145,482.7872340425531915,2019
298111506,298111551,27170145,1.2110091743119266,2019
298111551,298111545,27170145,1.6224489795918367,2019
298111551,298111545,27170145,456.7640449438202247,2019
298111545,298111543,27170145,445.9186046511627907,2019
298111545,298111543,27170145,37.3789473684210526,2019
298111543,298111540,27170145,500.8421052631578947,2019
298111543,298111540,27170145,19.1647058823529412,2019
298111540,298111538,27170145,56.9733333333333333,2019
298111540,298111538,27170145,560.6029411764705882,2019
298111538,298111516,27170145,550.7540983606557377,2019
298111538,298111516,27170145,73.5571428571428571,2019
298111516,298111529,27170145,67.3090909090909091,2019
298111516,298111529,27170145,365.6808510638297872,2019
298111529,298111526,27170145,418.7317073170731707,2019
298111529,298111526,27170145,32.9600000000000000,2019
298111526,298111524,27170145,386.3939393939393939,2019
298111526,298111524,27170145,193.7441860465116279,2019
298111524,298111521,27170145,45.0909090909090909,2019
298111524,298111521,27170145,348.6800000000000000,2019
298111521,298111519,27170145,548.5294117647058824,2019
298111521,298111519,27170145,92.6000000000000000,2019
298111519,298111504,27170145,549.7500000000000000,2019
298111519,298111504,27170145,724.6000000000000000,2019
298111508,3766237528,27170149,143.0000000000000000,2019
298111508,3766237528,27170149,273.6666666666666667,2019
3766237528,298111510,27170149,273.6666666666666667,2019
3766237528,298111510,27170149,143.0000000000000000,2019
298111510,3766237527,27170149,143.0000000000000000,2019
298111510,3766237527,27170149,273.6666666666666667,2019
3766237527,298111512,27170149,143.0000000000000000,2019
3766237527,298111512,27170149,273.6666666666666667,2019
298111512,281917043,27170149,143.0000000000000000,2019
298111512,281917043,27170149,273.6666666666666667,2019
299745978,299746005,27170671,491.9000000000000000,2019
299745978,299746005,27170671,24.6250000000000000,2019
299746005,298117391,27170671,280.4285714285714286,2019
299746005,298117391,27170671,527.1000000000000000,2019
298117391,298117392,27170671,686.1666666666666667,2019
298117391,298117392,27170671,137.6250000000000000,2019
298117392,298117399,27170671,137.6250000000000000,2019
298117392,298117399,27170671,686.1666666666666667,2019
298117399,299746007,27170671,34.9333333333333333,2019
298117399,299746007,27170671,730.5937500000000000,2019
299746007,299745981,27170671,93.6833333333333333,2019
299746007,299745981,27170671,376.3333333333333333,2019
298117399,299745986,27170672,131.6941176470588235,2019
298117399,299745986,27170672,647.8809523809523810,2019
298117399,299745986,27170672,721.8260869565217391,2019
298117399,299745986,27170672,37.9743589743589744,2019
299745986,1304699091,27170672,721.8260869565217391,2019
299745986,1304699091,27170672,131.6941176470588235,2019
299745976,298117412,27170673,72.6250000000000000,2019
299745976,298117412,27170673,58.4000000000000000,2019
298117412,299746000,27170673,103.7619047619047619,2019
298117412,299746000,27170673,485.0000000000000000,2019
298117414,298117416,27170673,284.2941176470588235,2019
298117414,298117416,27170673,30.4230769230769231,2019
1106353044,298117401,27170673,235.3181818181818182,2019
1106353044,298117401,27170673,35.8108108108108108,2019
298117401,3930510452,27170673,35.3600000000000000,2019
298117401,3930510452,27170673,254.2352941176470588,2019
3764498423,3764498424,27170674,202.0000000000000000,2019
3764498425,298111498,27170674,29.2608695652173913,2019
3764498425,298111498,27170674,521.1428571428571429,2019
299745973,298117404,27170674,59.2181818181818182,2019
299745973,298117404,27170674,194.3770491803278689,2019
298117404,298117411,27170674,286.1940298507462687,2019
298117404,298117411,27170674,137.7592592592592593,2019
298117407,299745996,27170674,65.0781250000000000,2019
298117407,299745996,27170674,276.2765957446808511,2019
298117413,298117410,27170674,118.5000000000000000,2019
298117413,298117410,27170674,278.7916666666666667,2019
298117415,3930510451,27170674,299.5423728813559322,2019
298117415,3930510451,27170674,6.0930232558139535,2019
298117402,3766935405,27170674,9.0000000000000000,2019
298117402,3766935405,27170674,441.5266666666666667,2019
3766935405,3764472089,27170674,16.2410256410256410,2019
3766935405,3764472089,27170674,407.5806451612903226,2019
3764472089,370041474,27170674,16.2410256410256410,2019
298117403,299745968,27170675,494.5000000000000000,2019
298117405,298117406,27170676,150.6666666666666667,2019
298117406,299745966,27170676,150.6666666666666667,2019
298117408,298117409,27170677,1285.6000000000000000,2019
298117409,299745961,27170677,1285.6000000000000000,2019
298117411,1279357911,27170678,352.7142857142857143,2019
298117411,1279357911,27170678,337.6470588235294118,2019
1279357911,298117412,27170678,337.6470588235294118,2019
1279357911,298117412,27170678,352.7142857142857143,2019
298117413,3764498428,27170679,343.8750000000000000,2019
298117413,3764498428,27170679,100.1250000000000000,2019
3764498428,298117414,27170679,100.1250000000000000,2019
3764498428,298117414,27170679,343.8750000000000000,2019
298117415,1279357903,27170680,213.4285714285714286,2019
298117415,1279357903,27170680,293.7777777777777778,2019
1279357903,298117416,27170680,213.4285714285714286,2019
1279357903,298117416,27170680,293.7777777777777778,2019
298119781,298119783,27170810,278.4000000000000000,2019
298119773,298119776,27170811,323.1818181818181818,2019
298119776,298119778,27170811,323.1818181818181818,2019
298119778,298119783,27170811,323.1818181818181818,2019
298119783,298119786,27170811,173.5172413793103448,2019
298119786,298119773,27170811,165.7241379310344828,2019
298119788,298119786,27170812,374.0000000000000000,2019
298119773,298119809,27170814,51.2307692307692308,2019
298119773,298119809,27170814,313.9677419354838710,2019
298119809,298119771,27170814,269.0263157894736842,2019
298119809,298119771,27170814,23.0416666666666667,2019
298119771,1304655469,27170814,23.0416666666666667,2019
298119771,1304655469,27170814,269.0263157894736842,2019
1304655469,298119805,27170814,23.0416666666666667,2019
1304655469,298119805,27170814,269.0263157894736842,2019
298119805,1304655504,27170814,269.0263157894736842,2019
298119805,1304655504,27170814,23.0416666666666667,2019
1304655504,298119769,27170814,23.0416666666666667,2019
1304655504,298119769,27170814,269.0263157894736842,2019
298119769,3764472102,27170814,23.0416666666666667,2019
298119769,3764472102,27170814,269.0263157894736842,2019
3764472102,299745964,27170814,346.0000000000000000,2019
3764472102,299745964,27170814,98.5000000000000000,2019
299745964,298119791,27170814,296.7924528301886792,2019
299745964,298119791,27170814,2.4677419354838710,2019
298119791,299745959,27170814,373.6075949367088608,2019
298119791,299745959,27170814,353.8181818181818182,2019
298119791,299745959,27170814,11.7383177570093458,2019
298119791,299745959,27170814,18.7653061224489796,2019
299745959,298117402,27170814,353.8181818181818182,2019
299745959,298117402,27170814,11.7383177570093458,2019
298119791,298119804,27170815,131.2000000000000000,2019
298119791,298119804,27170815,619.6521739130434783,2019
298119804,298119793,27170815,7.4000000000000000,2019
298119804,298119793,27170815,440.7500000000000000,2019
298119816,298119831,27170821,16.7000000000000000,2019
298119816,298119831,27170821,513.2962962962962963,2019
298119831,298119814,27170821,513.2962962962962963,2019
298119831,298119814,27170821,162.6071428571428571,2019
298119831,298119814,27170821,433.2857142857142857,2019
298119816,298119817,27170822,3377.5000000000000000,2019
4705820508,4705820509,27170823,362.7142857142857143,2019
4705820498,4705820499,27170823,401.1818181818181818,2019
4705820499,1106353042,27170823,375.7500000000000000,2019
4705820499,1106353042,27170823,401.1818181818181818,2019
1106353042,4705820500,27170823,375.7500000000000000,2019
298119819,4705820501,27170823,129.1153846153846154,2019
4705820501,4705820502,27170823,129.1153846153846154,2019
4705820502,4705820503,27170823,129.1153846153846154,2019
4705820503,4705820504,27170823,129.1153846153846154,2019
4705820504,4705820505,27170823,129.1153846153846154,2019
298119826,298119815,27170829,166.6666666666666667,2019
299215762,299215770,27260451,1238.4000000000000000,2019
299215770,4621278753,27260451,1238.4000000000000000,2019
4621278753,299215769,27260451,1238.4000000000000000,2019
299215769,4621278752,27260451,1238.4000000000000000,2019
4621278752,299215768,27260451,1238.4000000000000000,2019
275875410,332028561,27298199,56.1282051282051282,2019
275875410,332028561,27298199,651.6666666666666667,2019
332028561,277498589,27298199,484.1081081081081081,2019
332028561,277498589,27298199,53.2321428571428571,2019
277498589,275875413,27298199,55.3676470588235294,2019
277498589,275875413,27298199,534.9555555555555556,2019
299738964,4771123717,27301238,189.6000000000000000,2019
299738964,4771123717,27301238,1581.0000000000000000,2019
4771123717,299702776,27301238,1581.0000000000000000,2019
4771123717,299702776,27301238,189.6000000000000000,2019
299702780,4438248507,27301240,121.6800000000000000,2019
299702780,4438248507,27301240,968.6250000000000000,2019
4438248507,2071881793,27301240,968.6250000000000000,2019
4438248507,2071881793,27301240,121.6800000000000000,2019
2071881793,2071881791,27301240,176.5789473684210526,2019
2071881793,2071881791,27301240,1069.2666666666666667,2019
2071881791,4438248505,27301240,2354.5000000000000000,2019
4438248505,299702782,27301240,2354.5000000000000000,2019
299702784,4438248508,27301242,829.0909090909090909,2019
299702784,4438248508,27301242,1.0689655172413793,2019
4438248508,2071881797,27301242,1.0689655172413793,2019
4438248508,2071881797,27301242,829.0909090909090909,2019
2071881797,2071881795,27301242,16.1333333333333333,2019
2071881797,2071881795,27301242,1007.6666666666666667,2019
4438248506,299702785,27301242,3554.0000000000000000,2019
332075059,332075054,27301244,838.0000000000000000,2019
332075059,332075054,27301244,1401.0000000000000000,2019
332075054,299702789,27301244,221.4827586206896552,2019
332075054,299702789,27301244,665.2941176470588235,2019
299702789,3764472146,27301244,665.2941176470588235,2019
299702789,3764472146,27301244,221.4827586206896552,2019
3764472146,3764472147,27301244,221.4827586206896552,2019
3764472146,3764472147,27301244,665.2941176470588235,2019
299702787,3764472150,27301244,558.1578947368421053,2019
3764472150,3764472151,27301244,558.1578947368421053,2019
3764472150,3764472151,27301244,85.8800000000000000,2019
3764472151,3764472152,27301244,85.8800000000000000,2019
3764472151,3764472152,27301244,558.1578947368421053,2019
3764472152,3764472153,27301244,558.1578947368421053,2019
3764472152,3764472153,27301244,85.8800000000000000,2019
3764472153,299702771,27301244,558.1578947368421053,2019
3764472153,299702771,27301244,85.8800000000000000,2019
299702771,299702774,27301244,85.8800000000000000,2019
299702771,299702774,27301244,558.1578947368421053,2019
299702774,299702775,27301244,743.1224489795918367,2019
299702774,299702775,27301244,5.3728813559322034,2019
299702775,299702803,27301244,5.3728813559322034,2019
299702775,299702803,27301244,743.1224489795918367,2019
299702803,299702795,27301244,53.0000000000000000,2019
299702803,299702795,27301244,719.9642857142857143,2019
299702795,300012002,27301244,49.0769230769230769,2019
299702795,300012002,27301244,653.8695652173913043,2019
300012002,299702820,27301244,25.8715596330275229,2019
300012002,299702820,27301244,735.6097560975609756,2019
299702820,299702831,27301244,804.1166666666666667,2019
299702820,299702831,27301244,37.7894736842105263,2019
299702831,299702853,27301244,894.5904761904761905,2019
299702831,299702853,27301244,10.0298507462686567,2019
299702853,299702988,27301244,904.1709401709401709,2019
299702853,299702988,27301244,1.3170731707317073,2019
299702795,299702811,27301245,30.8461538461538462,2019
299702795,299702811,27301245,1103.6666666666666667,2019
299702811,299702800,27301245,442.8333333333333333,2019
299702772,3764472148,27301249,73.4285714285714286,2019
299702772,3764472148,27301249,866.0000000000000000,2019
3764472148,3764472149,27301249,73.4285714285714286,2019
3764472148,3764472149,27301249,866.0000000000000000,2019
299702811,299702814,27301250,975.8181818181818182,2019
299702811,299702814,27301250,982.9285714285714286,2019
299702817,299702814,27301251,792.5000000000000000,2019
299702814,299702820,27301251,936.8000000000000000,2019
299702814,299702820,27301251,1.0952380952380952,2019
299702820,300012005,27301251,22.6129032258064516,2019
299702820,300012005,27301251,363.6400000000000000,2019
300012005,300012009,27301251,270.2105263157894737,2019
300012005,300012009,27301251,264.3846153846153846,2019
300012009,299702823,27301251,166.4000000000000000,2019
299702823,299702826,27301251,166.4000000000000000,2019
299742109,299702841,27301252,84.6944444444444444,2019
299742109,299702841,27301252,261.5789473684210526,2019
299702841,299702835,27301252,84.6944444444444444,2019
299702841,299702835,27301252,261.5789473684210526,2019
299702835,1324634764,27301252,261.5789473684210526,2019
299702835,1324634764,27301252,84.6944444444444444,2019
1324634764,299702844,27301252,261.5789473684210526,2019
1324634764,299702844,27301252,84.6944444444444444,2019
299702844,1324634829,27301252,261.5789473684210526,2019
299702844,1324634829,27301252,84.6944444444444444,2019
1324634829,1324634928,27301252,84.6944444444444444,2019
1324634829,1324634928,27301252,261.5789473684210526,2019
1324634928,1324634888,27301252,84.6944444444444444,2019
1324634928,1324634888,27301252,261.5789473684210526,2019
1324634888,299702829,27301252,84.6944444444444444,2019
1324634888,299702829,27301252,261.5789473684210526,2019
299702829,299702847,27301252,261.5789473684210526,2019
299702829,299702847,27301252,84.6944444444444444,2019
299702847,299702831,27301252,143.1842105263157895,2019
299702847,299702831,27301252,22.3728813559322034,2019
299702831,300012019,27301252,426.0454545454545455,2019
299702831,300012019,27301252,31.4722222222222222,2019
300012019,300012018,27301252,25.5000000000000000,2019
300012019,300012018,27301252,103.7857142857142857,2019
300012018,4198953692,27301252,214.8571428571428571,2019
300012018,4198953692,27301252,363.1666666666666667,2019
4198953692,299702833,27301252,363.1666666666666667,2019
4198953692,299702833,27301252,214.8571428571428571,2019
299702847,299702850,27301253,825.5714285714285714,2019
299702847,299702850,27301253,940.5000000000000000,2019
299702850,299702853,27301253,940.5000000000000000,2019
299702850,299702853,27301253,825.5714285714285714,2019
299702853,300012020,27301253,558.7777777777777778,2019
299702853,300012020,27301253,287.6086956521739130,2019
300012020,300012014,27301253,405.1764705882352941,2019
300012020,300012014,27301253,126.7000000000000000,2019
300012014,300013038,27301253,175.1250000000000000,2019
300012014,300013038,27301253,626.3333333333333333,2019
300013038,300013039,27301253,169.9375000000000000,2019
300013038,300013039,27301253,478.3125000000000000,2019
300013039,299702856,27301253,17.5142857142857143,2019
300013039,299702856,27301253,474.0967741935483871,2019
299702856,299702865,27301253,474.0967741935483871,2019
299702856,299702865,27301253,17.5142857142857143,2019
299702860,299702862,27301253,10.1200000000000000,2019
299702860,299702862,27301253,424.6363636363636364,2019
299702874,299742096,27301254,72.2406417112299465,2019
299702874,299742096,27301254,79.4202127659574468,2019
299742096,299702871,27301254,72.2406417112299465,2019
5253721553,4771123690,27301255,103.5000000000000000,2019
5253721553,4771123690,27301255,493.9259259259259259,2019
4771123690,4771125721,27301255,360.6000000000000000,2019
4771123690,4771125721,27301255,545.8235294117647059,2019
4771125721,299702992,27301255,2037.5000000000000000,2019
4771125721,299702992,27301255,743.3636363636363636,2019
299702877,299714712,27301256,94.2709359605911330,2019
299702877,299714712,27301256,442.7836538461538462,2019
299714712,3927064854,27301256,411.9077669902912621,2019
299714712,3927064854,27301256,86.1250000000000000,2019
3927064854,3927064855,27301256,411.9077669902912621,2019
3927064854,3927064855,27301256,86.1250000000000000,2019
3927064855,299714718,27301256,411.9077669902912621,2019
3927064855,299714718,27301256,401.2500000000000000,2019
3927064855,299714718,27301256,87.4619289340101523,2019
3927064855,299714718,27301256,86.1250000000000000,2019
299714718,299714689,27301256,87.4619289340101523,2019
299714718,299714689,27301256,401.2500000000000000,2019
299714689,299714717,27301256,321.7978142076502732,2019
299714689,299714717,27301256,132.5529411764705882,2019
299714717,299702991,27301256,147.2558139534883721,2019
299714717,299702991,27301256,300.1666666666666667,2019
299702991,3927115706,27301256,163.6976744186046512,2019
299702991,3927115706,27301256,262.6739130434782609,2019
3927115706,299702990,27301256,262.6739130434782609,2019
3927115706,299702990,27301256,163.6976744186046512,2019
299702990,299702838,27301256,163.6976744186046512,2019
299702990,299702838,27301256,262.6739130434782609,2019
299702838,299742218,27301256,435.0631578947368421,2019
299702838,299742218,27301256,172.1038961038961039,2019
3927115707,299702993,27301256,62.3178807947019868,2019
3927115707,299702993,27301256,539.9462365591397849,2019
299702993,299742149,27301256,62.3178807947019868,2019
299702993,299742149,27301256,539.9462365591397849,2019
299742149,299702988,27301256,58.2039473684210526,2019
299742149,299702988,27301256,517.5157894736842105,2019
299702871,299742095,27301258,128.5000000000000000,2019
299742095,299702996,27301258,90.9082568807339450,2019
299742095,299702996,27301258,128.5000000000000000,2019
3790584949,299742093,27301259,555.4753086419753086,2019
299742093,299702996,27301259,555.4753086419753086,2019
3790584950,299742097,27301260,48.6716417910447761,2019
299742097,299703004,27301260,46.0857142857142857,2019
299705249,299705250,27301554,33.6580310880829016,2019
4435056567,4435056566,27301554,26.0962566844919786,2019
4435056567,4435056566,27301554,367.2500000000000000,2019
4435056566,5251730977,27301554,26.0962566844919786,2019
4435056566,5251730977,27301554,367.2500000000000000,2019
5251730977,299702862,27301554,393.0280373831775701,2019
5251730977,299702862,27301554,29.9333333333333333,2019
299705249,299705252,27301555,383.6724137931034483,2019
299705252,5251730969,27301555,383.6724137931034483,2019
3925875295,5250092745,27301555,379.7295081967213115,2019
3925875295,5250092745,27301555,30.7135678391959799,2019
5250092745,303576466,27301555,30.7135678391959799,2019
5250092745,303576466,27301555,379.7295081967213115,2019
303576466,303576463,27301555,372.6160000000000000,2019
303576466,303576463,27301555,14.8817733990147783,2019
303576463,5251730978,27301555,17.2330097087378641,2019
303576463,5251730978,27301555,401.2814814814814815,2019
5251730978,299705255,27301555,404.5422535211267606,2019
5251730978,299705255,27301555,21.9565217391304348,2019
4437470624,4437470623,27301556,16.2943925233644860,2019
4437470623,299705256,27301556,16.2943925233644860,2019
123627946,299705253,27301557,400.5347222222222222,2019
308675790,3927143570,27301559,3655.7020057306590258,2019
308675790,3927143570,27301559,1248.2722063037249284,2019
3927143570,4437470618,27301559,1248.2722063037249284,2019
3927143570,4437470618,27301559,3655.7020057306590258,2019
4437470618,3927143569,27301559,3655.7020057306590258,2019
4437470618,3927143569,27301559,1248.2722063037249284,2019
4538558622,308672078,27301559,3689.4727793696275072,2019
4538558622,308672078,27301559,1313.0458452722063037,2019
308672078,308672075,27301559,3850.7994269340974212,2019
308672078,308672075,27301559,1238.8108882521489971,2019
308672075,5011381400,27301559,1246.3323782234957020,2019
308672075,5011381400,27301559,3851.3409742120343840,2019
5011381400,5011381402,27301559,3894.8510028653295129,2019
5011381400,5011381402,27301559,1249.6618911174785100,2019
5011381402,308672066,27301559,1234.9742120343839542,2019
5011381402,308672066,27301559,3880.3495702005730659,2019
308672066,3925875293,27301559,1234.4269340974212034,2019
308672066,3925875293,27301559,3893.1805157593123209,2019
3925875293,308555030,27301559,3893.1805157593123209,2019
3925875293,308555030,27301559,1234.4269340974212034,2019
308555030,3925875292,27301559,4011.3323782234957020,2019
308555030,3925875292,27301559,1215.2435530085959885,2019
3925875292,303598545,27301559,4011.3323782234957020,2019
3925875292,303598545,27301559,1215.2435530085959885,2019
3790581679,299714675,27302657,504.3333333333333333,2019
3790581679,299714675,27302657,625.5714285714285714,2019
3790581679,299714675,27302657,61.5866666666666667,2019
299714675,299714676,27302657,504.3333333333333333,2019
299714675,299714676,27302657,29.0500000000000000,2019
299714676,299714682,27302657,23.2222222222222222,2019
299714676,299714682,27302657,29.0500000000000000,2019
299714676,299714682,27302657,424.4000000000000000,2019
299714682,5124900017,27302657,1.5555555555555556,2019
299714682,5124900017,27302657,315.4444444444444444,2019
299714682,5124900017,27302657,560.1578947368421053,2019
299714682,5124900017,27302657,703.3636363636363636,2019
5124900017,299714679,27302657,1.5555555555555556,2019
5124900017,299714679,27302657,703.3636363636363636,2019
299714679,299714680,27302657,2062.3333333333333333,2019
299714682,299714683,27302658,34.2222222222222222,2019
299714683,299714675,27302658,571.3333333333333333,2019
299714683,299714675,27302658,34.2222222222222222,2019
299714675,299714686,27302658,624.9000000000000000,2019
299714675,299714686,27302658,574.8571428571428571,2019
299714688,299714676,27302658,18.6428571428571429,2019
299714688,299714676,27302658,856.8333333333333333,2019
299714689,3790581680,27302659,100.4428571428571429,2019
299714689,3790581680,27302659,574.2037037037037037,2019
3790581680,299714694,27302659,574.2037037037037037,2019
3790581680,299714694,27302659,23.6065573770491803,2019
3790581680,299714694,27302659,538.2075471698113208,2019
3790581680,299714694,27302659,100.4428571428571429,2019
299714694,299714690,27302659,1088.5000000000000000,2019
299714694,299714690,27302659,1142.5000000000000000,2019
299714694,299714702,27302660,577.7948717948717949,2019
299714694,299714702,27302660,172.5200000000000000,2019
299714702,5124899997,27302660,631.5714285714285714,2019
299714702,5124899997,27302660,487.1764705882352941,2019
5124899997,299714698,27302660,341.3750000000000000,2019
5124899997,299714698,27302660,876.0909090909090909,2019
299714702,299714706,27302661,359.1176470588235294,2019
299714702,299714706,27302661,563.4705882352941176,2019
299714706,4771125742,27302661,359.1176470588235294,2019
299714706,4771125742,27302661,563.4705882352941176,2019
4771125742,299714710,27302661,1.00000000000000000000,2019
4771125742,299714710,27302661,570.2222222222222222,2019
297882063,299738938,27304853,348.0666666666666667,2019
297882063,299738938,27304853,101.2500000000000000,2019
299738938,299738961,27304853,334.3750000000000000,2019
299738938,299738961,27304853,136.8461538461538462,2019
299738961,299738941,27304853,63.4736842105263158,2019
299738961,299738941,27304853,559.8888888888888889,2019
